HowlWater +Hidden, HardRock, DoubleTime, NightCore on 1/2/2016 11:54:01 PM
Count 300: 258
Count 100: 93
Count 50: 9
Count Geki: 15
Count Katu: 40
Count Miss: 0
Total Score: 4692634
Max Combo: 526
Is fullcombo: False
Mods: Hidden, HardRock, DoubleTime, NightCore
0(0): (76.15625,159.1489) None 0
70198(22): (172.7318,122.1616) None 5.31379252025837
70225(27): (163.1615,119.6055) None 9.90576756571213
70245(20): (161.8333,117.1519) K2 2.79002902011112
70251(6): (161.7161,116.6318) K2 0.533145468089204
70273(22): (161.1823,114.4199) K2 2.27539817507969
70300(27): (158.5521,112.1787) K2 3.45556467037904
70327(27): (154.0208,110.6846) K2 4.77126645952315
70348(21): (151.0521,110.0693) K2 3.03179857475653
70375(27): (145.5443,108.7363) K2 5.66680862024209
70401(26): (141.0651,107.0444) K2 4.7880852211501
70424(23): (137.3802,105.1182) K2 4.15796459781913
70449(25): (130.2969,101.5806) K2 7.91756009649749
70476(27): (124.6458,100.394) K2 5.77434309296145
70497(21): (120.1016,100.0352) K2 4.55833973020169
70525(28): (111.4688,99.31006) K2 8.66319924772177
70550(25): (103.0964,98.021) K2 8.47105924819215
70573(23): (98.30469,97.03223) K2 4.89266430876209
70599(26): (91.36459,94.83496) K2 7.27962092930074
70621(22): (87.90104,93.22363) K2 3.82002451376078
70626(5): (87.05469,92.66699) K2 1.01299548669329
70648(22): (84.25521,90.63818) K2 3.45733042618053
70674(26): (80.50521,86.25098) K2 5.77148902234505
70701(27): (79.67188,84.09033) K2 2.31577649132765
70723(22): (79.45052,83.06494) K2 1.04901184583182
70750(27): (78.2526,84.03906) K2 1.54399754903654
70775(25): (75.47916,88.28711) K2 5.07325340762311
70776(1): (75.16666,88.95361) K2 0.736127507329069
70798(22): (68.77344,102.4229) K2 14.9095560675635
70811(13): (63.70833,113.812) K2 12.4646263696194
70825(14): (53.29167,138.2163) K2 26.5344387255517
70846(21): (41.55989,165.4331) None 29.6376373602116
70852(6): (38.29167,172.5522) None 7.83343901855959
70873(21): (27.40625,196.2681) None 26.0947534685952
70899(26): (13.70833,231.7686) None 38.0515276919638
70926(27): (13.5651,239.4443) None 7.67704119637499
70947(21): (14.125,242.7402) None 3.34311753280218
70974(27): (14.17708,246.9224) None 4.18251420182692
71001(27): (14.02083,248.2993) None 1.38574453245143
71012(11): (13.76042,248.6655) K2 0.449347086399378
71023(11): (13.00521,249.2075) K2 0.929577376722382
71049(26): (10.86979,250.9653) K2 2.76583966601649
71077(28): (10.0625,252.313) K2 1.57099268637225
71098(21): (10.0625,253.3896) K2 1.07659912109375
71124(26): (16.75521,257.1909) K2 7.69689190069168
71152(28): (24.77604,262.0176) K2 9.36113899205493
71158(6): (26.625,263.3066) K2 2.25392570841787
71173(15): (32.53646,269.3491) K2 8.4532206826274
71193(20): (52.77083,286.0337) K2 26.2260467426501
71200(7): (65.80469,294.2734) K2 15.4199351425805
71226(26): (110.1146,319.9082) K2 51.1909290757181
71248(22): (135.2708,331.6855) K2 27.7765839374341
71252(4): (137.9922,332.6816) None 2.89798359035043
71274(22): (168.6823,341.207) None 31.8522237006779
71301(27): (187.9531,346.6123) None 20.0145186296794
71324(23): (199.776,352.5229) None 13.2180223646916
71350(26): (214.6198,364.6372) None 19.1597232285118
71376(26): (221.1302,369.9619) None 8.41058248206339
71394(18): (224.6458,372.1519) K2 4.1419055508293
71398(4): (224.8021,372.1519) K2 0.156295776367188
71425(27): (229.5417,369.5518) K2 5.40595958771142
71451(26): (234.4115,357.2324) K2 13.2469793607726
71473(22): (238.6693,343.9316) K2 13.9656585669139
71500(27): (261.3255,300.9971) K2 48.5456040925363
71527(27): (288.6172,256.2534) K2 52.4102668079388
71550(23): (310.2969,213.1138) K2 48.2807847343657
71575(25): (322.1198,132.3496) K2 81.62498439752
71602(27): (311.7813,99.36133) K2 34.5703673042285
71623(21): (297.888,86.33887) K2 19.0422836556076
71650(27): (257.0156,109.0659) K2 46.7661385657081
71676(26): (203.0833,175.687) K2 85.7150089861301
71699(23): (178.2396,223.1479) K2 53.5700226912912
71725(26): (174.0469,267.6133) K2 44.6626372944257
71751(26): (193.4219,275.6626) K2 20.9805059118595
71773(22): (217.9141,270.5869) K2 25.0125930778682
71800(27): (300.9219,231.1094) K2 91.9171943487699
71826(26): (340.9219,203.6362) K2 48.5260448016734
71848(22): (358.5,184.498) K2 25.9857665069222
71875(27): (349.0729,160.8848) K2 25.4254506403498
71902(27): (307.4063,147.877) K2 43.6498335187102
71923(21): (275.1146,147.6938) K2 32.2922371807928
71949(26): (217.5625,173.0723) K2 62.8992165129967
71975(26): (188.5781,199.6299) K2 39.3116011300899
71998(23): (178.6953,217.9624) K2 20.8266750637418
72025(27): (200.5052,227.4766) K2 23.794785650692
72051(26): (229.0729,222.2031) K2 29.0503606795676
72073(22): (257.1068,213.2896) K2 29.41683661523
72100(27): (313.3568,185.5601) K2 62.7135331246504
72126(26): (346.4557,158.8047) K2 42.5603943936328
72147(21): (349.0208,147.8696) K2 11.2319353339474
72175(28): (329.2031,130.2183) K2 26.5388401590267
72202(27): (297.9401,118.3237) K2 33.4493182016428
72222(20): (271.8463,114.7056) K2 26.3434251990134
72249(27): (202.2891,160.4966) K2 83.2767832743201
72276(27): (180.6745,200.8164) K2 45.747979703931
72298(22): (175.1146,226.1362) K2 25.9230497407981
72325(27): (194.3724,240.0815) K2 23.7767671778752
72351(26): (236.4948,234.6909) K2 42.4659194074824
72372(21): (266.2083,223.9756) K2 31.5865593820758
72399(27): (318.6823,196.0117) K2 59.4600718833386
72426(27): (342.3542,174.1929) K2 32.193443144361
72449(23): (347.3021,159.9839) K2 15.0458449170453
72474(25): (315.1667,137.3887) K2 39.2839330366484
72501(27): (278.6563,130.0938) K2 37.2320187001617
72522(21): (248.9688,131.1777) K2 29.7072957195536
72549(27): (196.1823,172.0615) K2 66.7674972367421
72576(27): (169.5938,224.6787) K2 58.953527547893
72599(23): (171.4036,244.6738) K2 20.0768392498261
72625(26): (196.1172,248.5044) K2 25.0087161345037
72651(26): (230.362,237.7305) K2 35.8996228921981
72672(21): (259.6328,225.2354) K2 31.826216633521
72699(27): (321.2995,187.8672) K2 72.1052165462102
72727(28): (329.2552,167.8135) K2 21.5741440041189
72749(22): (322.6146,156.666) K2 12.9755308567968
72774(25): (283.7865,142.8232) K2 41.2218891182174
72801(27): (227.6276,142.8672) K2 56.1589222710712
72825(24): (196.3125,164.1733) K2 37.875911061148
72850(25): (174.3203,212.0884) K2 52.721094445697
72877(27): (176.3906,241.9858) K2 29.9689948377924
72898(21): (188.6302,252.855) K2 16.3691040512547
72924(26): (247.6797,244.1318) K2 59.6903463026257
72951(27): (290.5703,226.0044) K2 46.5640143189953
72972(21): (320.9349,209.9497) K2 34.3476568269035
73000(28): (341.3776,181.2974) K2 35.1974224305564
73027(27): (321.5469,155.7798) K2 32.3172365395753
73049(22): (296.2083,142.0981) K2 28.7964100485332
73075(26): (247.5495,133.6533) K2 49.3861789329996
73101(26): (211.2734,153.0405) K2 41.1317164000761
73122(21): (191.7031,183.165) K2 35.923285182648
73150(28): (186.3125,250.4014) K2 67.4521503590648
73176(26): (205.5052,260.7944) K2 21.826003266143
73197(21): (225.0495,256.5757) K2 19.9944205483041
73225(28): (278.0182,226.7734) K2 60.777129916277
73251(26): (320.8438,190.5039) K2 56.1205009859168
73272(21): (326.8073,173.4824) K2 18.0359306297331
73290(18): (324.0859,163.8145) K2 10.043629071019
73300(10): (305.8438,148.1187) K2 24.0651662515332
73327(27): (274.8281,137.418) K2 32.8097489964841
73348(21): (249.0599,139.7178) K2 25.8706134245846
73374(26): (203.0052,201.4316) K2 77.0040754288616
73401(27): (194.3854,236.9395) K2 36.5391864479767
73423(22): (196.7682,251.8076) K2 15.0578288715349
73450(27): (220.7135,252.3423) K2 23.9512664057921
73476(26): (261.4167,239.6128) K2 42.6472708767826
73497(21): (286.9505,231.6147) K2 26.7571507585494
73525(28): (322.901,223.0381) K2 36.9593903878548
73551(26): (336.7813,219.2588) K2 14.3856210221208
73572(21): (340.4271,217.1787) K2 4.19744943848218
73599(27): (344.3854,220.9727) K2 5.48294864824138
73626(27): (347.4713,229.0439) K2 8.64100984525576
73647(21): (350.8177,234.7129) K2 6.58299744360028
73674(27): (360.8307,240.8213) K2 11.7291393652549
73702(28): (373.8516,245.6772) K2 13.8968946528036
73711(9): (376,247.1567) None 2.60855318040338
73724(13): (379.0469,250.3574) None 4.41907275969779
73750(26): (388.4479,261.644) None 14.6889853507689
73776(26): (396.8854,270.9897) None 12.5909889498449
73797(21): (402.9922,277.9258) None 9.24135422849981
73824(27): (413.4609,293.4092) None 18.6903642226688
73851(27): (416.625,300.3159) None 7.59695170483502
73872(21): (417.3281,303.4873) None 3.24841948308577
73892(20): (415.2188,304.3003) K2 2.26053679606384
73900(8): (413.5651,302.7109) K2 2.29367126356017
73926(26): (405.2708,294.4272) K2 11.7224206679111
73948(22): (399.6068,287.7109) K2 8.78574435037915
73975(27): (386.2083,267.54) K2 24.2153857448632
74001(26): (372.3151,246.8125) K2 24.9529786698694
74023(22): (359.0338,229.1831) K2 22.0723348045708
74036(13): (339.0208,208.5874) None 28.7176457210037
74050(14): (327.6406,200.6333) None 13.8844195020054
74076(26): (313.1484,193.873) None 15.9914086413283
74098(22): (301.4818,187.9551) None 13.0817078902184
74125(27): (288.0182,173.3872) None 19.836644331359
74152(27): (276.7552,158.7754) None 18.448845838479
74173(21): (269.3854,151.9639) None 10.0354533001765
74200(27): (255.987,143.2041) None 16.0078523895661
74226(26): (245.7526,135.5356) None 12.7886274325537
74248(22): (238.487,128.1309) None 10.3739264767466
74275(27): (223.4089,104.6714) None 27.887223282064
74301(26): (216.7161,92.30811) None 14.0586136726128
74323(22): (212.3021,84.95459) None 8.5765793405392
74349(26): (206.7813,76.27539) None 10.2862873112079
74377(28): (202.1068,70.38672) None 7.51847073123749
74397(20): (200.1667,69.47119) None 2.14526339251255
74425(28): (196.8333,70.82617) None 3.5982715162641
74445(20): (194.9583,74.3125) K2 3.95854882440093
74451(6): (194.6198,76.04834) K2 1.7685369304269
74473(22): (193.2005,83.33594) K2 7.42451893971761
74500(27): (186.0651,118.8364) K2 36.2104552437681
74526(26): (176.9505,148.6021) K2 31.1299266640468
74548(22): (167.3932,176.3169) K2 29.3164108980421
74551(3): (161.8333,193.6167) None 18.1712904610443
74575(24): (157.7318,215.084) None 21.8556011442296
74601(26): (155.5833,241.1948) None 26.1990383942778
74624(23): (154.8411,254.5322) None 13.3580375135804
74649(25): (153.1484,268.5361) None 14.1058350651233
74676(27): (152.1068,277.2886) None 8.81426411416193
74697(21): (151.9505,281.998) None 4.71197397571976
74725(28): (151.8203,287.8428) None 5.84626818455325
74751(26): (150.9609,290.1353) None 2.4482970079908
74775(24): (149.5547,291.959) None 2.30288771555781
74800(25): (145.0495,298.2358) None 7.7262542450405
74826(26): (138.2656,307.6694) None 11.6195550038097
74849(23): (133.0443,314.5908) None 8.66992209823208
74874(25): (124.5156,324.2148) None 12.859255463599
74901(27): (118.4479,329.6128) None 8.12128117530212
74923(22): (115.4792,331.9712) None 3.79146444776216
74950(27): (112.6667,334.0513) None 3.49814353835405
74976(26): (112.5625,334.52) None 0.480132751377459
74998(22): (113.0182,334.5933) None 0.461561758451844
75007(9): (114.75,334.5933) K2 1.73179626464844
75025(18): (121.2734,329.6787) K2 8.16748727956577
75051(26): (134.4896,318.6118) K2 17.2378832204459
75061(10): (138.6432,315.7993) K1, K2 5.01623705465981
75073(12): (163.513,298.939) K1, K2 30.0462341600153
75078(5): (190.5703,283.0527) K2 31.3762898591147
75100(22): (228.1094,264.1782) K2 42.0170422900762
75126(26): (295.0495,233.6436) K2 73.5753863237661
75127(1): (298.5521,232.0981) None 3.82841223227902
75148(21): (318.0833,223.9097) None 21.1782537861034
75175(27): (346.4688,209.2612) None 31.942370117191
75176(1): (346.4688,209.2612) K2 0
75201(25): (345.5443,204.0317) K2 5.31059765732266
75223(22): (335.7917,202.8013) K2 9.82993135594007
75226(3): (334.1771,202.6694) K1, K2 1.61997191350935
75250(24): (300.5443,200.2231) K1, K2 33.7216314657147
75272(22): (248.2526,195.5869) K2 52.4968386872107
75277(5): (238.1224,193.6899) K2 10.3062762295327
75297(20): (199.6328,186.4829) K2 39.1585347327097
75307(10): (189.0859,183.8975) None 10.8591494229892
75325(18): (126.7552,164.2319) None 65.3594109105881
75352(27): (85.42709,155.7651) None 42.1864824808147
75368(16): (70.79166,157.9771) K2 14.8016525381794
75373(5): (70.79166,157.9771) K2 0
75391(18): (66.36459,170.106) K1, K2 12.9115937638813
75400(9): (69.63281,182.147) K1, K2 12.4766560108369
75426(26): (79.34635,203.0649) K1, K2 23.0631972438237
75448(22): (91.0651,221.7637) K1, K2 22.0674981797013
75466(18): (121.5208,253.2651) K2 43.8165250471839
75475(9): (135.3099,264.9106) K2 18.0487495209052
75498(23): (182.7839,304.3662) None 61.729447688222
75501(3): (188.8906,306.9883) None 6.64583093676062
75523(22): (220.9349,320.7285) None 34.865889697813
75549(26): (258.6953,326.7563) None 38.2384974821313
75556(7): (265.7396,327.313) K2 7.06624452081386
75576(20): (274.2682,327.562) K2 8.53222976992105
75586(10): (276.8333,327.5034) K1, K2 2.56579433419154
75598(12): (278.5521,326.8149) K1, K2 1.8515416400173
75625(27): (271.8594,312.2544) K1, K2 16.0250026241257
75652(27): (258.5781,287.9087) K1, K2 27.7327691272112
75667(15): (247.1458,262.5522) K2 27.8145613520289
75673(6): (247.1458,262.5522) K2 0
75691(18): (226.1042,208.5874) None 57.9219001148948
75700(9): (220.2578,185.2378) None 24.0704114990101
75726(26): (201.6771,102.6646) None 84.6379070916361
75738(12): (201.7031,87.06396) K2 15.600661010653
75748(10): (203.0052,74.86914) K2 12.2641362876883
75774(26): (207.4063,63.19434) K2 12.4768021091555
75778(4): (207.4063,63.19434) K1, K2 0
75801(23): (202.7057,72.4668) K1, K2 10.3958658432222
75823(22): (192.8229,88.60205) K1, K2 18.9213133775127
75847(24): (167.0547,147.5034) K2 64.2912869895793
75849(2): (166.4688,152.7109) K2 5.24036141308494
75872(23): (162.6276,190.3208) None 37.8055411638415
75876(4): (163.7214,194.8984) None 4.70647438255397
75898(22): (169.4245,218.9146) None 24.6840565626307
75925(27): (184.9063,234.8667) None 22.229610767879
75932(7): (188.5651,235.6943) K2 3.75123132085989
75951(19): (198.8646,234.3687) K2 10.3844559272593
75959(8): (199.4375,233.7681) K1, K2 0.830026293566869
75972(13): (206.2734,226.5391) K1, K2 9.94927744858399
76000(28): (210.2839,207.2104) K1, K2 19.7403732304699
76026(26): (209.763,191.1777) K1, K2 16.0411594818597
76048(22): (209.3594,178.0967) K1, K2 13.0872335897818
76058(10): (209.8021,172.8306) K1, K2 5.28467227338986
76075(17): (213.7344,176.4121) K1, K2 5.3188532501427
76095(20): (215.7917,188.6289) K1, K2 12.3888243446225
76101(6): (215.9609,192.6865) K1, K2 4.06111312554349
76111(10): (216.1042,202.2886) K2 9.60318097686158
76123(12): (216.1042,213.8242) K2 11.5355987548828
76148(25): (214.6979,249.0024) None 35.2062902043931
76149(1): (215.1667,254.2319) None 5.25047784594245
76177(28): (222.6016,312.7158) None 58.954580875047
76199(22): (230.5964,330.521) None 19.5177455267393
76225(26): (242.5365,344.5029) None 18.3863932901583
76231(6): (244.3333,346.0483) K2 2.36997429123618
76251(20): (248.1484,348.4873) K2 4.52810743957891
76273(22): (251.6641,349.9229) K2 3.79750159571999
76275(2): (252.7969,349.9888) K2 1.13472697878308
76292(17): (256.2344,350.0693) K1, K2 3.43844257837396
76300(8): (258.0182,350.5454) K1, K2 1.84622787453692
76326(26): (262.0156,352.0103) K1, K2 4.25737017479738
76348(22): (266.5208,353.1162) K1, K2 4.63896537384296
76374(26): (276.013,354.7349) K1, K2 9.62921376544906
76401(27): (286.7422,356.3096) K1, K2 10.8441300327275
76423(22): (296.2213,356.8223) K1, K2 9.49298086814681
76450(27): (312.875,354.105) K1, K2 16.8739122150526
76476(26): (324.4115,350.4282) K1, K2 12.1082536542746
76498(22): (334.125,348.4141) K1, K2 9.9201157498928
76525(27): (347.5625,346.2461) K1, K2 13.6112683859448
76552(27): (350.5963,343.6753) K1, K2 3.97656143765538
76573(21): (352.4193,339.4932) K1, K2 4.56215615816052
76598(25): (358.1875,323.7095) K1, K2 16.8046693721977
76600(2): (360.0625,319.9961) K1, K2 4.15993203658131
76626(26): (379.6979,280.9653) K1, K2 43.6915544560451
76633(7): (379.6979,280.9653) K1, K2 0
76647(14): (400.1016,245.9263) K1, K2 40.5467883734338
76666(19): (415.7396,217.8013) K2 32.1801597925101
76675(9): (427.3412,195.6528) K2 25.0030587710251
76687(12): (433.9688,182.4839) None 14.7426361842479
76701(14): (445.3359,159.0977) None 26.0024079352381
76723(22): (456.1042,136.7075) None 24.8450560524299
76749(26): (467.3151,109.6372) None 29.2999290298806
76776(27): (466.1693,105.7554) None 4.04736600231725
76786(10): (464.3333,105.4404) K2 1.86282504792796
76798(12): (461.2604,105.3525) K2 3.07416336990363
76813(15): (457.6927,105.3525) K2 3.56771850585938
76817(4): (454.2813,105.2793) K1, K2 3.4121622979955
76824(7): (452.7448,105.1621) K1, K2 1.54096202009595
76852(28): (445.5963,104.459) K1, K2 7.18299268319074
76873(21): (442.6537,103.7998) K1, K2 3.01555988516985
76899(26): (440.0495,103.1553) K1, K2 2.68275440286601
76926(27): (437.0156,102.8037) K1, K2 3.05420977943601
76950(24): (430.7526,101.9102) K1, K2 6.32641443921271
76975(25): (411.9375,101.7344) K1, K2 18.8159153139928
77000(25): (403.5781,101.8369) K1, K2 8.36003391410582
77022(22): (394.1901,101.3755) K1, K2 9.39933182504522
77049(27): (379.763,100.8115) K1, K2 14.4381136718186
77076(27): (369.4375,101.0313) K1, K2 10.3278397368084
77097(21): (361.9766,101.1704) K1, K2 7.46220353286082
77125(28): (347.6146,102.1226) K1, K2 14.3935299282536
77135(10): (343.7344,102.6353) K1, K2 3.91391404236595
77151(16): (330.375,106.5098) K1, K2 13.9099064598411
77171(20): (312.224,113.7754) K1, K2 19.5511559666985
77173(2): (311.3125,114.1343) K1, K2 0.979612729199129
77200(27): (252.3802,145.3062) K1, K2 66.6686044441213
77226(26): (219.4245,162.8037) K1, K2 37.312743526914
77247(21): (164.3203,192.0273) K1, K2 62.3738089181734
77252(5): (130.9479,210.499) K2 38.1434133024813
77275(23): (91.78125,235.1157) K2 46.2602379219853
77275(0): (88.44791,237.3716) None 0
77301(26): (62.5625,261.3511) None 39.2687079630937
77323(22): (56.45573,271.3633) None 11.7276137435176
77350(27): (53.91667,280.5405) None 9.52195067237211
77357(7): (53.65625,281.9614) K2 1.44456632214963
77376(19): (53.56511,285.1987) K2 3.23858738889134
77398(22): (54.26823,287.3594) K2 2.27222973000541
77417(19): (59.75,287.9966) K1, K2 5.5186801256275
77425(8): (60.76563,287.9966) K1, K2 1.01562881469727
77451(26): (65.1276,288.1211) K1, K2 4.36374865849149
77473(22): (68.69531,288.6338) K1, K2 3.60436088391618
77499(26): (78.16146,292.6475) K1, K2 10.2819148013118
77527(28): (93.1224,296.5732) K1, K2 15.4674151067377
77548(21): (103.6302,296.7637) K1, K2 10.5095313841359
77574(26): (124.5677,296.8882) K1, K2 20.9378702216368
77601(27): (140.6745,297.2837) K1, K2 16.1116506976067
77623(22): (152.224,297.2837) K1, K2 11.5494995117188
77649(26): (172.6667,290.7285) K1, K2 21.4679958465613
77674(25): (180.5833,283.9683) K1, K2 10.4102205219486
77676(2): (181.013,283.3896) K1, K2 0.720793830292556
77697(21): (189.4245,271.7588) K1, K2 14.3537028617497
77710(13): (194.5938,262.5669) K1, K2 10.5457360551709
77725(15): (201.7031,247.0835) K1, K2 17.0375395895736
77746(21): (218.7083,203.3286) K2 46.9432427800111
77751(5): (220.7786,194.6055) K2 8.96541033943253
77773(22): (229.4375,157.9697) K2 37.6451685356245
77778(5): (233.474,128.519) None 29.7260321480879
77800(22): (236.2995,92.98926) None 35.6419111919054
77826(26): (239.0078,54.896) None 38.1894118092469
77848(22): (241.8594,35.25244) None 19.849459952127
77875(27): (245.7656,27.13721) None 9.00640212715036
77898(23): (244.6849,33.23828) K2 6.19604290322325
77900(2): (244.3333,34.74707) K2 1.54921683928672
77923(23): (241.7422,45.78467) K2 11.3376549329507
77950(27): (241.8594,72.90625) K2 27.1218314544438
77976(26): (247.2109,116.2363) K2 43.6592669841085
77996(20): (256.2083,152.7915) None 37.6462006367729
77998(2): (256.2083,152.7915) None 0
78025(27): (280.9349,211.7148) None 63.9011657640783
78050(25): (299.9583,246.5122) None 39.6579082950929
78073(23): (314.3984,265.709) None 24.0215267338353
78078(5): (325.0625,277.2153) K2 15.6881328300827
78099(21): (335.0755,289.2856) K2 15.6828767331117
78126(27): (337.7708,294.6909) K2 6.04000748400193
78128(2): (337.7708,294.8813) K1, K2 0.190399169921875
78149(21): (337.6146,298.5508) K1, K2 3.67284893881702
78175(26): (331.4427,300.1035) K1, K2 6.36421340136963
78201(26): (318.3958,298.5728) K1, K2 13.1363578827145
78223(22): (308.3568,296.3755) K1, K2 10.2766626325169
78249(26): (273.0963,294.5371) K1, K2 35.308389364521
78276(27): (225.9349,292.479) K1, K2 47.2062935712834
78298(22): (179.75,290.0034) K2 46.2512077637192
78300(2): (175.987,289.8423) K2 3.76644748061539
78325(25): (91.96354,286.5024) K2 84.0898130318286
78333(8): (85.10156,286.3413) None 6.86386750537713
78351(18): (74.42448,284.4517) None 10.8430078251699
78373(22): (64.28125,280.1304) None 11.0253610144101
78400(27): (54.20313,273.0552) None 12.3136881288942
78419(19): (52.09375,268.8364) K2 4.71676218758692
78423(4): (52.09375,267.1519) K2 1.68450927734375
78426(3): (52.17188,266.9761) K2 0.192362053268211
78448(22): (53.85156,262.9038) K2 4.40510162658864
78451(3): (54.09896,262.6035) K1, K2 0.389104151394061
78474(23): (58.40886,260.2085) K1, K2 4.93063853786335
78501(27): (63.35677,259.4468) K1, K2 5.00619470133895
78523(22): (68.65625,259.3735) K1, K2 5.29998738466988
78549(26): (92.54948,260.9409) K1, K2 23.944581169119
78561(12): (99.63281,261.4243) K1, K2 7.0998113487748
78576(15): (126.4688,262.8818) K1, K2 26.8755422471455
78597(21): (159.099,264.7935) K1, K2 32.6861468302669
78624(27): (237.3281,270.3452) K1, K2 78.4258442880156
78630(6): (251.8333,271.1802) K2 14.5292164953542
78651(21): (328.6432,271.4219) K2 76.8102710260107
78670(19): (371.6901,269.752) K2 43.0792828606152
78677(7): (397.9922,269.0854) None 26.31053995994
78699(22): (415.6354,270.1255) None 17.673850307399
78725(26): (427.4193,274.5859) None 12.5998314563827
78747(22): (430.2448,278.9219) None 5.17535856788249
78766(19): (430.375,283.5581) K2 4.63802747938591
78773(7): (428.8646,285.814) K2 2.71484198158536
78776(3): (428.6823,286.0557) K2 0.302729343557077
78797(21): (424.8932,291.0947) K1, K2 6.30468023989896
78801(4): (424.6588,291.7759) K1, K2 0.720404961272388
78823(22): (423.3958,295.3574) K1, K2 3.79765494404864
78850(27): (422.6276,295.9873) K1, K2 0.993454189365844
78876(26): (418.1745,289.3442) K1, K2 7.99754882503076
78898(22): (412.6667,280.6211) K1, K2 10.3164294516405
78913(15): (405.8958,272.2495) K1, K2 10.7669921866419
78924(11): (389.0208,252.042) K1, K2 26.3269605902681
78946(22): (369.0729,227.7476) K2 31.4346464005321
78948(2): (364.8802,222.02) K2 7.09818930066306
78951(3): (351.5208,203.6289) K2 22.7311545431021
78973(22): (335.2578,178.5801) K2 29.8651671833307
79000(27): (290.1146,86.58789) K2 102.471828272785
79018(18): (284.8021,71.71973) None 15.7887605225811
79026(8): (279.3594,58.104) None 14.6632486124131
79047(21): (273.6563,50.17188) None 9.76953604968906
79075(28): (256.5338,39.69092) None 20.0756166265188
79087(12): (247.9792,35.74316) K2 9.42158129132636
79101(14): (242.6667,34.16113) K2 5.5430568395044
79104(3): (242.6667,34.16113) K2 0
79125(21): (231.1563,32.06641) K1, K2 11.6994574690054
79150(25): (217.0677,31.87598) K1, K2 14.0898794502452
79176(26): (207.224,32.86475) K1, K2 9.89323900592191
79197(21): (201.2344,34.12451) K1, K2 6.12063968749428
79224(27): (188.7865,35.15723) K1, K2 12.4906718760191
79251(27): (183.4609,35.06201) K1, K2 5.32644320163516
79273(22): (178.5,34.65918) K1, K2 4.97723535043734
79299(26): (165.6745,36.26318) K1, K2 12.9254121430848
79326(27): (151.4167,42.25439) K1, K2 15.4654256543136
79347(21): (143.7995,47.74756) K1, K2 9.39130827923222
79375(28): (133.2656,62.02246) K1, K2 17.7408002099636
79401(26): (130.2057,78.63379) K1, K2 16.8908008531396
79411(10): (130.7396,88.00146) K1, K2 9.38286975772019
79423(12): (130.7917,89.04883) K1, K2 1.04866636630415
79446(23): (150.9479,123.0845) K1, K2 39.5562857803183
79450(4): (154.8021,127.0542) K1, K2 5.53292365846212
79472(22): (183.3958,156.0874) K2 40.7495620212795
79476(4): (190.0495,161.229) K2 8.40879385133845
79498(22): (225.0104,188.2334) K2 44.1758117190048
79507(9): (253.4479,205.4966) None 33.2672427602936
79525(18): (299.2292,224.2173) None 49.4609984869247
79551(26): (365.6484,246.0581) None 69.9180487922171
79573(22): (390.388,255.8213) None 26.5963820597723
79600(27): (410.2318,272.3301) None 25.8131256634605
79606(6): (411.9896,274.6079) K2 2.87718216896547
79618(12): (414.8932,278.8413) K2 5.1334711535685
79626(8): (418.1354,283.397) K1, K2 5.59163042237784
79627(1): (418.2135,283.5361) K1, K2 0.159522141641197
79648(21): (419.8281,286.3486) K1, K2 3.2430029970944
79675(27): (420.4141,289.9082) K1, K2 3.60751331982269
79701(26): (417.9531,285.9897) K1, K2 4.62723433886737
79723(22): (416.0912,278.314) K1, K2 7.89828548334631
79749(26): (413.6953,259.564) K1, K2 18.9024525481796
79777(28): (411.4037,241.6782) K1, K2 18.0319982449221
79798(21): (410.1797,232.1201) K1, K2 9.63615866209791
79824(26): (408.3698,221.4927) K1, K2 10.7804075598807
79852(28): (401.9635,213.4873) K1, K2 10.2531593198301
79871(19): (395.7917,205.7236) K1, K2 9.91798177338331
79900(29): (384.2943,173.6289) K1, K2 34.091922171307
79924(24): (378.2396,156.644) K1, K2 18.0318259188556
79926(2): (377.4844,155.311) K1, K2 1.53205027524983
79948(22): (369.9193,141.9224) K1, K2 15.378086596224
79960(12): (364.0078,138.3848) K1, K2 6.8891521888842
79975(15): (342.0677,140.7798) K1, K2 22.0704578351884
80001(26): (294.1771,153.3115) K1, K2 49.5030540160576
80011(10): (275.0365,160.8262) K2 20.562908733906
80023(12): (250.0495,171.7905) K2 27.2867348179508
80047(24): (179.5547,206.5293) None 78.5894432991437
80050(3): (174.151,209.4077) None 6.12251542357788
80076(26): (111.2474,243.2456) None 71.4273553666323
80098(22): (79.9974,260.8823) None 35.883356473547
80125(27): (51.33854,277.4863) None 33.1213399396522
80131(6): (49.90625,278.2847) K2 1.6397853813336
80133(2): (49.90625,278.2847) K2 0
80151(18): (47.15886,279.9912) K2 3.23424499119844
80173(22): (45.20573,281.5659) K2 2.50884800047961
80176(3): (45.11458,282.3862) K1, K2 0.82536132669874
80200(24): (46.63802,282.1812) K1, K2 1.53717043106343
80226(26): (52.57552,281.4634) K1, K2 5.98073145759996
80248(22): (56.79427,281.4634) K1, K2 4.21875
80275(27): (63.99479,285.1841) K1, K2 8.10500547216239
80301(26): (70.7526,289.2563) K1, K2 7.88990693607907
80323(22): (77.60156,292.4424) K1, K2 7.55378504413845
80349(26): (104.3594,297.6206) K1, K2 27.2542735820666
80376(27): (123.487,297.6865) K1, K2 19.127715102042
80397(21): (139.6458,296.9321) K1, K2 16.1763985779128
